cls,field,col2
RawField,_field,Field
RawField,_declaringType,ResolvedType
TypeResolver,_resolvedTypes,ResolvedTypeCache
TypeResolver,_primitiveTypes,"HashMap<ClassKey,ResolvedType>"
IllegalArgumentException,serialVersionUID,long
IllegalArgumentException,serialVersionUID,long
UnsupportedOperationException,serialVersionUID,long
UnsupportedOperationException,serialVersionUID,long
UnsupportedOperationException,serialVersionUID,long
ResolvedArrayType,_typeBindings,TypeBindings
ResolvedArrayType,_erasedType,Class<?>
ResolvedArrayType,NO_METHODS,RawMethod[]
ResolvedArrayType,NO_FIELDS,RawField[]
ResolvedArrayType,NO_CONSTRUCTORS,RawConstructor[]
ResolvedArrayType,NO_TYPES,ResolvedType[]
ResolvedArrayType,_elementType,ResolvedType
RawMember,_declaringType,ResolvedType
ResolvedMember,_hashCode,int
ResolvedMember,_type,ResolvedType
ResolvedMember,_member,T
ResolvedMember,_annotations,Annotations
ResolvedMember,_declaringType,ResolvedType
ResolvedParameterizedMember,_paramAnnotations,Annotations[]
ResolvedParameterizedMember,_paramTypes,ResolvedType[]
Value,_useInput,Boolean
Value,_id,Object
Value,EMPTY,Value
OptBoolean,DEFAULT,OptBoolean
OptBoolean,FALSE,OptBoolean
OptBoolean,TRUE,OptBoolean
Value,_creatorVisibility,Visibility
Value,_setterVisibility,Visibility
Value,_isGetterVisibility,Visibility
Value,_getterVisibility,Visibility
Value,_fieldVisibility,Visibility
Value,NO_OVERRIDES,Value
Value,DEFAULT,Value
Visibility,DEFAULT,Visibility
Visibility,NONE,Visibility
Visibility,PUBLIC_ONLY,Visibility
Visibility,PROTECTED_AND_PUBLIC,Visibility
Visibility,NON_PRIVATE,Visibility
Visibility,ANY,Visibility
PropertyAccessor,ALL,PropertyAccessor
PropertyAccessor,NONE,PropertyAccessor
PropertyAccessor,IS_GETTER,PropertyAccessor
PropertyAccessor,FIELD,PropertyAccessor
PropertyAccessor,CREATOR,PropertyAccessor
PropertyAccessor,SETTER,PropertyAccessor
PropertyAccessor,GETTER,PropertyAccessor
Mode,DISABLED,Mode
Mode,PROPERTIES,Mode
Mode,DELEGATING,Mode
Mode,DEFAULT,Mode
Feature,ADJUST_DATES_TO_CONTEXT_TIME_ZONE,Feature
Feature,WRITE_SORTED_MAP_ENTRIES,Feature
Feature,WRITE_SINGLE_ELEM_ARRAYS_UNWRAPPED,Feature
Feature,WRITE_DATES_WITH_ZONE_ID,Feature
Feature,WRITE_DATE_TIMESTAMPS_AS_NANOSECONDS,Feature
Feature,ACCEPT_CASE_INSENSITIVE_VALUES,Feature
Feature,ACCEPT_CASE_INSENSITIVE_PROPERTIES,Feature
Feature,ACCEPT_SINGLE_VALUE_AS_ARRAY,Feature
Shape,BINARY,Shape
Shape,BOOLEAN,Shape
Shape,STRING,Shape
Shape,NUMBER_INT,Shape
Shape,NUMBER_FLOAT,Shape
Shape,NUMBER,Shape
Shape,OBJECT,Shape
Shape,ARRAY,Shape
Shape,SCALAR,Shape
Shape,NATURAL,Shape
Shape,ANY,Shape
Value,_merge,boolean
Value,_allowSetters,boolean
Value,_allowGetters,boolean
Value,_ignoreUnknown,boolean
Value,_ignored,Set<String>
Value,EMPTY,Value
Include,USE_DEFAULTS,Include
Include,CUSTOM,Include
Include,NON_DEFAULT,Include
Include,NON_EMPTY,Include
Include,NON_ABSENT,Include
Include,NON_NULL,Include
Include,ALWAYS,Include
Value,_contentFilter,Class<?>
Value,_valueFilter,Class<?>
Value,_contentInclusion,Include
Value,_valueInclusion,Include
Value,EMPTY,Value
Access,READ_WRITE,Access
Access,WRITE_ONLY,Access
Access,READ_ONLY,Access
Access,AUTO,Access
Value,EMPTY,Value
Nulls,DEFAULT,Nulls
Nulls,AS_EMPTY,Nulls
Nulls,FAIL,Nulls
Nulls,SKIP,Nulls
Nulls,SET,Nulls
